arm,bg_bound_ok,bg_max_abs_err,bg_psnr_db,bin_factor,cmp_gbs,compressed_bytes,cr,dataset,dec_gbs,eb_bg,eb_roi,frame,global_max_abs_err,global_psnr_db,half_width,npeaks,roi_bound_ok,roi_frac_pct,roi_max_abs_err,roi_pixels,roi_psnr_db,status,tuning,value_range
roibin_b1,1,100.0,49.62919050873146,1,88.399013,706880,12.997736532367588,CXIDB21,92.440441,100.0,10.0,run0015_145912_517e,100.0,49.632710916136816,4,24,1,0.08193438283644469,10.0,1882,69.1884893954503,ok,,15823.0
roibin_b2,n/a,10854.0,43.15552504725335,2,115.21669,176880,51.94391677973768,CXIDB21,96.803776,100.0,10.0,run0015_145912_517e,10854.0,43.159075992959956,4,24,1,0.08193438283644469,10.0,1882,69.1884893954503,ok,,15823.0
cuszhi,1,10.0,69.32253990197817,1,25.893967598157403,1181412,7.776999048596087,CXIDB21,23.02485966319166,100.0,10.0,run0015_145912_517e,10.0,69.32199942806443,4,24,1,0.08193438283644469,9.9974365234375,1882,68.70840070463724,ok,spline/cr-first/cr,15823.0
pfpl,1,10.0,68.9801712514594,1,176.85247921157992,1275628,7.20260138535686,CXIDB21,162.1688788477831,100.0,10.0,run0015_145912_517e,10.0,68.98033790991164,4,24,1,0.08193438283644469,10.0,1882,69.1884893954503,ok,,15823.0
cuszp3,1,10.0,68.9801712514594,1,134.79813,1512928,6.072886482370609,CXIDB21,135.88263,100.0,10.0,run0015_145912_517e,10.0,68.98033790991164,4,24,1,0.08193438283644469,10.0,1882,69.1884893954503,ok,,15823.0
roibin_b1,1,100.0,49.18329206375498,1,85.989816,631120,14.557992140955761,CXIDB21,91.062479,100.0,10.0,run0015_145924_62af,100.0,49.18551571028352,4,15,1,0.05172053496795765,10.0,1188,69.05846243228726,ok,,15706.0
roibin_b2,n/a,10854.0,44.6042873279965,2,115.03206,155424,59.11467984352481,CXIDB21,100.60266,100.0,10.0,run0015_145924_62af,10854.0,44.60652604486483,4,15,1,0.05172053496795765,10.0,1188,69.05846243228726,ok,,15706.0
cuszhi,1,10.0,69.31763295191396,1,26.709924241102836,1077266,8.528849884800968,CXIDB21,23.800721183736062,100.0,10.0,run0015_145924_62af,10.0,69.31724074971955,4,15,1,0.05172053496795765,9.994489669799805,1188,68.61867639427935,ok,spline/cr-first/cr,15706.0
pfpl,1,10.0,68.72033533728617,1,176.36363636363637,1187731,7.735623638685864,CXIDB21,163.32195676905573,100.0,10.0,run0015_145924_62af,10.0,68.72050358715066,4,15,1,0.05172053496795765,10.0,1188,69.05846243228726,ok,,15706.0
cuszp3,1,10.0,68.72033533728617,1,136.33428,1388960,6.61490611680682,CXIDB21,133.60632,100.0,10.0,run0015_145924_62af,10.0,68.72050358715066,4,15,1,0.05172053496795765,10.0,1188,69.05846243228726,ok,,15706.0
roibin_b1,1,100.0,44.825025159844046,1,87.509904,693424,13.24995962066499,CXIDB21,86.769415,100.0,10.0,run0015_145939_77f7,100.0,44.82718021871655,4,15,1,0.05015324602953469,10.0,1152,64.47608889422801,ok,,9165.0
roibin_b2,n/a,2052.0,38.686149852630926,2,115.91441,173008,53.1064459446962,CXIDB21,101.7074,100.0,10.0,run0015_145939_77f7,2052.0,38.68832278158963,4,15,1,0.05015324602953469,10.0,1152,64.47608889422801,ok,,9165.0
cuszhi,1,10.0,64.59754035159615,1,26.32370005128455,1160027,7.9203673707594735,CXIDB21,23.337397382752176,100.0,10.0,run0015_145939_77f7,10.0,64.59729456689571,4,15,1,0.05015324602953469,9.9989013671875,1152,64.13319208670922,ok,spline/cr-first/cr,9165.0
pfpl,1,10.0,64.02657165492838,1,170.54945054945054,1276273,7.198961350745491,CXIDB21,24.379723189267217,100.0,10.0,run0015_145939_77f7,10.0,64.02678583255033,4,15,1,0.05015324602953469,10.0,1152,64.47608889422801,ok,,9165.0
cuszp3,1,10.0,64.02657165492838,1,137.37799,1494320,6.148509020825526,CXIDB21,129.74243,100.0,10.0,run0015_145939_77f7,10.0,64.02678583255033,4,15,1,0.05015324602953469,10.0,1152,64.47608889422801,ok,,9165.0
roibin_b1,1,100.0,49.380576548876356,1,66.44758,665360,13.808825297583263,CXIDB21,66.741048,100.0,10.0,run0015_145940_78c0,100.0,49.38379538644324,4,22,1,0.0748380468096963,10.0,1719,69.37679552765246,ok,,15881.0
roibin_b2,n/a,10854.0,43.87846931356232,2,112.81729,165872,55.391144979261114,CXIDB21,105.67538,100.0,10.0,run0015_145940_78c0,10854.0,43.88171153480734,4,22,1,0.0748380468096963,10.0,1719,69.37679552765246,ok,,15881.0
cuszhi,1,10.0,69.38080388759506,1,25.996282138703954,1130546,8.126905052956714,CXIDB21,23.487259192605016,100.0,10.0,run0015_145940_78c0,10.0,69.38054169347843,4,22,1,0.0748380468096963,9.99560546875,1719,69.04386006461763,ok,spline/cr-first/cr,15881.0
pfpl,1,10.0,68.8127176006418,1,176.68923076923076,1234708,7.441305960599591,CXIDB21,162.9049645390071,100.0,10.0,run0015_145940_78c0,10.0,68.81311349806445,4,22,1,0.0748380468096963,10.0,1719,69.37679552765246,ok,,15881.0
cuszp3,1,10.0,68.8127176006418,1,134.92482,1448560,6.342740376649914,CXIDB21,134.98825,100.0,10.0,run0015_145940_78c0,10.0,68.81311349806445,4,22,1,0.0748380468096963,10.0,1719,69.37679552765246,ok,,15881.0
roibin_b1,1,100.0,49.6537047519049,1,85.452382,775616,11.845861869791237,CXIDB21,87.058824,100.0,10.0,run0015_145940_791d,100.0,49.658249400311725,4,31,1,0.10579200334354974,10.0,2430,69.09796109496341,ok,,15795.0
roibin_b2,n/a,10854.0,41.84977488348344,2,113.17304,196096,46.853785900783286,CXIDB21,106.45903,100.0,10.0,run0015_145940_791d,10854.0,41.854363136648146,4,31,1,0.10579200334354974,10.0,2430,69.09796109496341,ok,,15795.0
cuszhi,1,10.0,69.2486780949714,1,25.33776227922491,1243317,7.389780723660981,CXIDB21,22.72957568081064,100.0,10.0,run0015_145940_791d,10.0,69.24826142758725,4,31,1,0.10579200334354974,9.993896484375,2430,68.87165331933359,ok,spline/cr-first/cr,15795.0
pfpl,1,10.0,68.82245822335219,1,172.49624511865426,1347165,6.82012967973485,CXIDB21,161.5756893640968,100.0,10.0,run0015_145940_791d,10.0,68.8227406403077,4,31,1,0.10579200334354974,10.0,2430,69.09796109496341,ok,,15795.0
cuszp3,1,10.0,68.82245822335219,1,135.81835,1598752,5.746882568403355,CXIDB21,129.80108,100.0,10.0,run0015_145940_791d,10.0,68.8227406403077,4,31,1,0.10579200334354974,10.0,2430,69.09796109496341,ok,,15795.0
roibin_b1,1,100.0,49.17420739611194,1,87.323604,749488,12.258822022500693,CXIDB21,88.946719,100.0,10.0,run0015_145941_7ac7,100.0,49.176522906102576,4,16,1,0.05385378935636668,10.0,1237,69.07160595090647,ok,,14935.0
roibin_b2,n/a,2638.0,41.825875627228335,2,120.58799,188448,48.75530650365087,CXIDB21,107.93985,100.0,10.0,run0015_145941_7ac7,2638.0,41.82821068532452,4,16,1,0.05385378935636668,10.0,1237,69.07160595090647,ok,,14935.0
cuszhi,1,10.0,68.80485456956436,1,26.01549404249535,1218840,7.538183846936431,CXIDB21,22.780069819105044,100.0,10.0,run0015_145941_7ac7,10.0,68.80462046333216,4,16,1,0.05385378935636668,9.9970703125,1237,68.39054199949301,ok,spline/cr-first/cr,14935.0
pfpl,1,10.0,68.26285100356418,1,178.77957658779576,1332360,6.89591401723258,CXIDB21,161.80332488024794,100.0,10.0,run0015_145941_7ac7,10.0,68.26324841713674,4,16,1,0.05385378935636668,10.0,1237,69.07160595090647,ok,,14935.0
cuszp3,1,10.0,68.26285100356418,1,138.57143,1570384,5.850696390182274,CXIDB21,134.92482,100.0,10.0,run0015_145941_7ac7,10.0,68.26324841713674,4,16,1,0.05385378935636668,10.0,1237,69.07160595090647,ok,,14935.0
roibin_b1,1,100.0,49.39548674976897,1,72.523362,649600,14.14384236453202,CXIDB21,74.46058,100.0,10.0,run0015_145947_830d,100.0,49.39803597489954,4,18,1,0.059295764837001955,10.0,1362,69.23760126894754,ok,,16053.0
roibin_b2,n/a,2456.0,44.5210364088787,2,110.00766,161136,57.019163936054014,CXIDB21,99.280778,100.0,10.0,run0015_145947_830d,2456.0,44.523603657229735,4,18,1,0.059295764837001955,10.0,1362,69.23760126894754,ok,,16053.0
cuszhi,1,10.0,69.49169324980201,1,26.38542401063706,1106536,8.3032454434379,CXIDB21,23.48918067656563,100.0,10.0,run0015_145947_830d,10.0,69.49118793875219,4,18,1,0.059295764837001955,9.99920654296875,1362,68.71352884759027,ok,spline/cr-first/cr,16053.0
pfpl,1,10.0,69.0555147367532,1,175.66228204343835,1211964,7.580951249377044,CXIDB21,161.80332488024794,100.0,10.0,run0015_145947_830d,10.0,69.05562047552698,4,18,1,0.059295764837001955,10.0,1362,69.23760126894754,ok,,16053.0
cuszp3,1,10.0,69.0555147367532,1,138.03846,1424768,6.448656904141586,CXIDB21,137.11556,100.0,10.0,run0015_145947_830d,10.0,69.05562047552698,4,18,1,0.059295764837001955,10.0,1362,69.23760126894754,ok,,16053.0
roibin_b1,1,100.0,44.309759726510734,1,87.992647,668560,13.74273064496829,CXIDB21,93.251058,100.0,10.0,run0015_145947_8367,100.0,44.31223495954415,4,17,1,0.05755433268319866,10.0,1322,64.30462251988452,ok,,8872.0
roibin_b2,n/a,2291.0,39.04567838058175,2,114.57303,166544,55.167643385531754,CXIDB21,108.63412,100.0,10.0,run0015_145947_8367,2291.0,39.048171202016086,4,17,1,0.05755433268319866,10.0,1322,64.30462251988452,ok,,8872.0
cuszhi,1,10.0,64.2992266075469,1,26.589185872874395,1134073,8.101630141974988,CXIDB21,23.520930613582372,100.0,10.0,run0015_145947_8367,10.0,64.29884384934222,4,17,1,0.05755433268319866,9.976318359375,1322,63.680415970262146,ok,spline/cr-first/cr,8872.0
pfpl,1,10.0,63.93422204791957,1,177.12523133867984,1236617,7.4298186099657375,CXIDB21,164.02170808340475,100.0,10.0,run0015_145947_8367,10.0,63.934426396378925,4,17,1,0.05755433268319866,10.0,1322,64.30462251988452,ok,,8872.0
cuszp3,1,10.0,63.93422204791957,1,137.24665,1450624,6.333715697520515,CXIDB21,134.04295,100.0,10.0,run0015_145947_8367,10.0,63.934426396378925,4,17,1,0.05755433268319866,10.0,1322,64.30462251988452,ok,,8872.0
roibin_b1,1,100.0,40.84142686367855,1,89.725002,626784,14.658702200439066,CXIDB21,88.617284,100.0,10.0,run0015_145948_83be,100.0,40.843937034941845,4,17,1,0.058381512956255224,10.0,1341,60.72712926278676,ok,,6021.0
roibin_b2,n/a,3354.0,36.520097099301424,2,121.04554,153200,59.97284595300261,CXIDB21,99.556169,100.0,10.0,run0015_145948_83be,3354.0,36.52262368697715,4,17,1,0.058381512956255224,10.0,1341,60.72712926278676,ok,,6021.0
cuszhi,1,10.0,60.99271065139252,1,26.78209870605348,1069932,8.587312090861849,CXIDB21,23.84222545152584,100.0,10.0,run0015_145948_83be,10.0,60.99242022507343,4,17,1,0.058381512956255224,10.0,1341,60.521719465970605,ok,spline/cr-first/cr,6021.0
pfpl,1,10.0,60.25468032388872,1,178.22470515207945,1187272,7.738614234985749,CXIDB21,161.8489289740699,100.0,10.0,run0015_145948_83be,10.0,60.25494168139114,4,17,1,0.058381512956255224,10.0,1341,60.72712926278676,ok,,6021.0
cuszp3,1,10.0,60.25468032388872,1,137.97213,1385168,6.6330149122705695,CXIDB21,137.31228,100.0,10.0,run0015_145948_83be,10.0,60.25494168139114,4,17,1,0.058381512956255224,10.0,1341,60.72712926278676,ok,,6021.0
roibin_b1,1,100.0,43.64730983618743,1,86.979703,623264,14.741489962519895,CXIDB21,87.831142,100.0,10.0,run0015_145948_8427,100.0,43.649583383875054,4,15,1,0.05289600167177487,10.0,1215,63.40484201673422,ok,,8338.0
roibin_b2,n/a,1396.0,39.389343810219145,2,117.86536,152832,60.117252931323286,CXIDB21,100.9564,100.0,10.0,run0015_145948_8427,1396.0,39.39163254444402,4,15,1,0.05289600167177487,10.0,1215,63.40484201673422,ok,,8338.0
cuszhi,1,10.0,63.814039861560374,1,26.93828246401032,1064487,8.631237394162634,CXIDB21,24.234648660054862,100.0,10.0,run0015_145948_8427,10.0,63.81367608545608,4,15,1,0.05289600167177487,9.994152069091797,1215,63.1756047401832,ok,spline/cr-first/cr,8338.0
pfpl,1,10.0,63.316407710434476,1,177.5633889919604,1174750,7.821102362204725,CXIDB21,162.8125886022115,100.0,10.0,run0015_145948_8427,10.0,63.31645401584323,4,15,1,0.05289600167177487,10.0,1215,63.40484201673422,ok,,8338.0
cuszp3,1,10.0,63.316407710434476,1,137.11556,1366736,6.722468713782325,CXIDB21,134.35658,100.0,10.0,run0015_145948_8427,10.0,63.31645401584323,4,15,1,0.05289600167177487,10.0,1215,63.40484201673422,ok,,8338.0
