arm,bg_bound_ok,bg_max_abs_err,bg_psnr_db,bin_factor,cmp_gbs,compressed_bytes,cr,dataset,dec_gbs,eb_bg,eb_roi,frame,global_max_abs_err,global_psnr_db,half_width,npeaks,roi_bound_ok,roi_frac_pct,roi_max_abs_err,roi_pixels,roi_psnr_db,status,tuning,value_range
roibin_b1,1,49.999969482421875,51.38027446145209,1,86.927036,984144,9.335869547545888,EXAFEL,95.642903,50.0,10.0,exafel_f002,49.999969482421875,51.38344978568318,4,22,1,0.07610058512120367,9.99664306640625,1748,65.40450200538336,ok,,10702.7490234375
roibin_b2,n/a,1578.022705078125,42.83609373794771,2,115.35556,208016,44.168910083839705,EXAFEL,109.88136,50.0,10.0,exafel_f002,1578.022705078125,42.8393816937142,4,22,1,0.07610058512120367,9.99664306640625,1748,65.40450200538336,ok,,10702.7490234375
cuszhi,1,10.0,65.36163513080488,1,27.222181071543915,1331257,6.901627559517058,EXAFEL,28.65898088536208,50.0,10.0,exafel_f002,10.0,65.36167837421608,4,22,1,0.07610058512120367,9.991592407226562,1748,65.41883388714847,ok,spline/cr-first/cr,10702.7490234375
pfpl,1,10.0,65.49991659538827,1,176.4720344191764,1533981,5.9895396357582005,EXAFEL,161.3486934532172,50.0,10.0,exafel_f002,10.0,65.49984318144064,4,22,1,0.07610058512120367,9.99664306640625,1748,65.40450200538336,ok,,10702.7490234375
cuszp3,1,10.0,65.49991659538827,1,134.29373,1578272,5.82145536384096,EXAFEL,133.23433,50.0,10.0,exafel_f002,10.0,65.49984318144064,4,22,1,0.07610058512120367,9.99664306640625,1748,65.40450200538336,ok,,10702.7490234375
roibin_b1,1,49.99998092651367,54.22944610749288,1,85.96407,979616,9.379021984124392,EXAFEL,87.006061,50.0,10.0,exafel_f003,49.99998092651367,54.23475443346935,4,36,1,0.12695040401225968,9.998779296875,2916,68.45667806788543,ok,,14852.6728515625
roibin_b2,n/a,2545.838623046875,45.78881490654037,2,116.90553,208192,44.13157085766984,EXAFEL,103.61603,50.0,10.0,exafel_f003,2545.838623046875,45.79430192877295,4,36,1,0.12695040401225968,9.998779296875,2916,68.45667806788543,ok,,14852.6728515625
cuszhi,1,10.0,68.21411851289567,1,27.266816140170732,1323900,6.93998036105446,EXAFEL,28.988843454995205,50.0,10.0,exafel_f003,10.0,68.21408130775136,4,36,1,0.12695040401225968,9.998273849487305,2916,68.18490999490845,ok,spline/cr-first/cr,14852.6728515625
pfpl,1,9.999984741210938,68.35732366831168,1,178.61275272161743,1527492,6.014984039196277,EXAFEL,162.0316027088036,50.0,10.0,exafel_f003,9.999984741210938,68.35744836909343,4,36,1,0.12695040401225968,9.998779296875,2916,68.45667806788543,ok,,14852.6728515625
cuszp3,1,9.999984741210938,68.35732366831168,1,139.31101,1571392,5.846943347045167,EXAFEL,129.50835,50.0,10.0,exafel_f003,9.999984741210938,68.35744836909343,4,36,1,0.12695040401225968,9.998779296875,2916,68.45667806788543,ok,,14852.6728515625
roibin_b1,1,49.99998092651367,54.309263552256944,1,87.323604,948464,9.687072993808938,EXAFEL,90.717223,50.0,10.0,exafel_f004,49.99998092651367,54.320308942230625,4,75,1,0.2644800083588743,9.999473571777344,6075,68.3322119660765,ok,,14945.138671875
roibin_b2,n/a,7909.451171875,46.46168154360368,2,116.85795,203504,45.14820347511597,EXAFEL,102.61616,50.0,10.0,exafel_f004,7909.451171875,46.47310811707052,4,75,1,0.2644800083588743,9.999473571777344,6075,68.3322119660765,ok,,14945.138671875
cuszhi,1,10.0,68.26321255675349,1,26.871079161097676,1292356,7.10937234012919,EXAFEL,29.312914752424707,50.0,10.0,exafel_f004,10.0,68.26311331440809,4,75,1,0.2644800083588743,9.998302459716797,6075,68.22584973644307,ok,spline/cr-first/cr,14945.138671875
pfpl,1,9.999980926513672,68.47091417949551,1,176.25537139349294,1488251,6.173582278795714,EXAFEL,162.26052557219555,50.0,10.0,exafel_f004,9.999980926513672,68.47054143505714,4,75,1,0.2644800083588743,9.999473571777344,6075,68.3322119660765,ok,,14945.138671875
cuszp3,1,9.999980926513672,68.47091417949551,1,137.90586,1530080,6.0048102060023005,EXAFEL,132.43543,50.0,10.0,exafel_f004,9.999980926513672,68.47054143505714,4,75,1,0.2644800083588743,9.999473571777344,6075,68.3322119660765,ok,,14945.138671875
roibin_b1,1,50.0,55.05488447473819,1,87.91182,1024192,8.97081797163032,EXAFEL,90.204209,50.0,10.0,exafel_f005,50.0,55.10711486633667,4,355,1,1.24477570353859,9.999908447265625,28592,69.07473594000592,ok,,16327.5634765625
roibin_b2,n/a,7290.1904296875,46.453416631218225,2,119.18639,245696,37.3951549882782,EXAFEL,100.63792,50.0,10.0,exafel_f005,7290.1904296875,46.50751649145637,4,355,1,1.24477570353859,9.999908447265625,28592,69.07473594000592,ok,,16327.5634765625
cuszhi,1,9.999990224838257,69.0294346556363,1,26.338112956582062,1337305,6.870414752057309,EXAFEL,27.94627214327429,50.0,10.0,exafel_f005,9.999990224838257,69.029513161345,4,355,1,1.24477570353859,9.999801635742188,28592,69.03574599799718,ok,spline/cr-first/cr,16327.5634765625
pfpl,1,10.0,69.16891059255356,1,179.17004680187208,1541153,5.9616663627816315,EXAFEL,158.36734693877554,50.0,10.0,exafel_f005,10.0,69.16772568866602,4,355,1,1.24477570353859,9.999908447265625,28592,69.07473594000592,ok,,16327.5634765625
cuszp3,1,10.0,69.16891059255356,1,134.04295,1586976,5.789526747726494,EXAFEL,132.86442,50.0,10.0,exafel_f005,10.0,69.16772568866602,4,355,1,1.24477570353859,9.999908447265625,28592,69.07473594000592,ok,,16327.5634765625
roibin_b1,1,49.999996185302734,47.304764918822386,1,85.656327,579008,15.86824361666851,EXAFEL,91.673049,50.0,10.0,exafel_f006,49.999996185302734,47.311158323663626,4,44,1,0.15516160490387296,9.99441146850586,3564,60.15123823425362,ok,,4823.81396484375
roibin_b2,n/a,462.16107177734375,44.15805102390259,2,118.2537,88928,103.3177401943145,EXAFEL,106.02659,50.0,10.0,exafel_f006,462.16107177734375,44.164625048622696,4,44,1,0.15516160490387296,9.99441146850586,3564,60.15123823425362,ok,,4823.81396484375
cuszhi,1,9.999988555908203,58.661498381043245,1,28.225983840742224,842712,10.902704601334738,EXAFEL,33.62257743427601,50.0,10.0,exafel_f006,9.999988555908203,58.661232059093706,4,44,1,0.15516160490387296,9.999705910682678,3564,58.49315666868348,ok,spline/cr-first/cr,4823.81396484375
pfpl,1,9.999996185302734,60.86986236878157,1,177.67326732673268,949620,9.675280638571218,EXAFEL,164.35031482541498,50.0,10.0,exafel_f006,9.999996185302734,60.868649951850614,4,44,1,0.15516160490387296,9.99441146850586,3564,60.15123823425362,ok,,4823.81396484375
cuszp3,1,9.999996185302734,60.86986236878157,1,139.51409,1136464,8.084585169437835,EXAFEL,135.24257,50.0,10.0,exafel_f006,9.999996185302734,60.868649951850614,4,44,1,0.15516160490387296,9.99441146850586,3564,60.15123823425362,ok,,4823.81396484375
roibin_b1,1,49.9999885559082,54.719199112137375,1,89.1677,1010240,9.0947101678809,EXAFEL,93.493973,50.0,10.0,exafel_f007,49.9999885559082,54.7263805238344,4,49,1,0.1720970325996099,9.996917724609375,3953,68.70385305194213,ok,,15725.0302734375
roibin_b2,n/a,2437.843505859375,45.646568646259794,2,115.63431,219024,41.94901015413836,EXAFEL,107.77778,50.0,10.0,exafel_f007,2437.843505859375,45.65401213228952,4,49,1,0.1720970325996099,9.996917724609375,3953,68.70385305194213,ok,,15725.0302734375
cuszhi,1,10.0,68.7027802527867,1,27.05265761362432,1360556,6.753003918986062,EXAFEL,28.664703239654564,50.0,10.0,exafel_f007,10.0,68.70276344712317,4,49,1,0.1720970325996099,9.998825073242188,3953,68.69302597056814,ok,spline/cr-first/cr,15725.0302734375
pfpl,1,9.999992370605469,68.80984686110415,1,176.09322293774915,1563948,5.8747733300595675,EXAFEL,161.80332488024794,50.0,10.0,exafel_f007,9.999992370605469,68.80966220863542,4,49,1,0.1720970325996099,9.996917724609375,3953,68.70385305194213,ok,,15725.0302734375
cuszp3,1,9.999992370605469,68.80984686110415,1,137.31228,1605312,5.723398317585616,EXAFEL,135.62588,50.0,10.0,exafel_f007,9.999992370605469,68.80966220863542,4,49,1,0.1720970325996099,9.996917724609375,3953,68.70385305194213,ok,,15725.0302734375
roibin_b1,1,49.99993896484375,54.77828566087939,1,83.708454,1027024,8.946081104239044,EXAFEL,89.1677,50.0,10.0,exafel_f008,49.99993896484375,54.78079184489508,4,17,1,0.05994880189467819,9.965850830078125,1377,69.01802508213382,ok,,15847.154296875
roibin_b2,n/a,1592.660888671875,45.2525822264501,2,110.26114,222576,41.2795629358062,EXAFEL,102.25071,50.0,10.0,exafel_f008,1592.660888671875,45.25517560391514,4,17,1,0.05994880189467819,9.965850830078125,1377,69.01802508213382,ok,,15847.154296875
cuszhi,1,10.0,68.7701033917963,1,27.232791365264546,1389347,6.613063547119618,EXAFEL,28.80417335473515,50.0,10.0,exafel_f008,10.0,68.77004262099035,4,17,1,0.05994880189467819,9.9910888671875,1377,68.66989650985809,ok,spline/cr-first/cr,15847.154296875
pfpl,1,10.0,68.84694966251921,1,149.26956069664672,1587845,5.786358240256448,EXAFEL,160.8966096945923,50.0,10.0,exafel_f008,10.0,68.84705022765806,4,17,1,0.05994880189467819,9.965850830078125,1377,69.01802508213382,ok,,15847.154296875
cuszp3,1,10.0,68.84694966251921,1,135.68998,1627024,5.647021801768136,EXAFEL,134.41948,50.0,10.0,exafel_f008,10.0,68.84705022765806,4,17,1,0.05994880189467819,9.965850830078125,1377,69.01802508213382,ok,,15847.154296875
roibin_b1,1,49.999969482421875,54.78111871229872,1,83.610948,999232,9.194901684493692,EXAFEL,89.612985,50.0,10.0,exafel_f009,49.999969482421875,54.81297190141392,4,217,1,0.7607011005851212,9.9998779296875,17473,68.83110770201128,ok,,15828.1748046875
roibin_b2,n/a,8273.2705078125,46.288721180332445,2,112.99488,227440,40.39676398170946,EXAFEL,107.33457,50.0,10.0,exafel_f009,8273.2705078125,46.321698924379085,4,217,1,0.7607011005851212,9.9998779296875,17473,68.83110770201128,ok,,15828.1748046875
cuszhi,1,10.0,68.7629207131775,1,26.535316296485625,1331084,6.902524558930916,EXAFEL,28.05687203791469,50.0,10.0,exafel_f009,10.0,68.76311495739182,4,217,1,0.7607011005851212,9.998260498046875,17473,68.78853039543107,ok,spline/cr-first/cr,15828.1748046875
pfpl,1,9.999969482421875,68.914001011644,1,178.22470515207945,1527757,6.0139406986844115,EXAFEL,162.1688788477831,50.0,10.0,exafel_f009,9.999969482421875,68.91336443169826,4,217,1,0.7607011005851212,9.9998779296875,17473,68.83110770201128,ok,,15828.1748046875
cuszp3,1,9.999969482421875,68.914001011644,1,136.14035,1574016,5.83719606408067,EXAFEL,134.41948,50.0,10.0,exafel_f009,9.999969482421875,68.91336443169826,4,217,1,0.7607011005851212,9.9998779296875,17473,68.83110770201128,ok,,15828.1748046875
roibin_b1,1,49.999969482421875,51.85336054451326,1,83.343979,1016880,9.035323735347337,EXAFEL,89.809199,50.0,10.0,exafel_f010,49.999969482421875,51.855717640334234,4,16,1,0.05642240178322653,9.981903076171875,1296,66.01733006143414,ok,,11307.9609375
roibin_b2,n/a,2010.32666015625,42.58340108144892,2,114.848,217824,42.18010871162039,EXAFEL,105.75322,50.0,10.0,exafel_f010,2010.32666015625,42.58584104721131,4,16,1,0.05642240178322653,9.981903076171875,1296,66.01733006143414,ok,,11307.9609375
cuszhi,1,10.0,65.84168243785996,1,27.404750577529086,1376305,6.675729580289253,EXAFEL,28.620414673046252,50.0,10.0,exafel_f010,10.0,65.84180697966805,4,16,1,0.05642240178322653,9.98052978515625,1296,66.06821721055577,ok,spline/cr-first/cr,11307.9609375
pfpl,1,9.999977111816406,65.93545869239279,1,176.30948725821307,1575238,5.832667825433363,EXAFEL,137.80657547396208,50.0,10.0,exafel_f010,9.999977111816406,65.93550445373691,4,16,1,0.05642240178322653,9.981903076171875,1296,66.01733006143414,ok,,11307.9609375
cuszp3,1,9.999977111816406,65.93545869239279,1,137.50957,1615168,5.688473273368467,EXAFEL,136.33428,50.0,10.0,exafel_f010,9.999977111816406,65.93550445373691,4,16,1,0.05642240178322653,9.981903076171875,1296,66.01733006143414,ok,,11307.9609375
roibin_b1,1,49.99998474121094,55.02323263581959,1,88.100647,1042416,8.813985971051864,EXAFEL,92.500003,50.0,10.0,exafel_f011,49.99998474121094,55.04824136380272,4,170,1,0.5979207300083589,9.99652099609375,13734,69.03700070122848,ok,,16301.8876953125
roibin_b2,n/a,4217.87744140625,45.589405327183485,2,115.77419,239664,38.336337539221574,EXAFEL,101.02745,50.0,10.0,exafel_f011,4217.87744140625,45.6153325328787,4,170,1,0.5979207300083589,9.99652099609375,13734,69.03700070122848,ok,,16301.8876953125
cuszhi,1,10.0,69.01848101062988,1,26.2494339617251,1388236,6.618355956768157,EXAFEL,27.883849664950958,50.0,10.0,exafel_f011,10.0,69.01840411490984,4,170,1,0.5979207300083589,9.999980926513672,13734,69.00563938034409,ok,spline/cr-first/cr,16301.8876953125
pfpl,1,9.999984741210938,69.09659926800933,1,176.58056580565807,1586852,5.7899791536954925,EXAFEL,162.44413012729845,50.0,10.0,exafel_f011,9.999984741210938,69.09624047429746,4,170,1,0.5979207300083589,9.99652099609375,13734,69.03700070122848,ok,,16301.8876953125
cuszp3,1,9.999984741210938,69.09659926800933,1,138.10486,1627600,5.645023347259769,EXAFEL,136.14035,50.0,10.0,exafel_f011,9.999984741210938,69.09624047429746,4,170,1,0.5979207300083589,9.99652099609375,13734,69.03700070122848,ok,,16301.8876953125
roibin_b1,1,50.0,55.0055976095572,1,86.429864,1075488,8.542949805111727,EXAFEL,91.439493,50.0,10.0,exafel_f012,50.0,55.04437109105197,4,264,1,0.9257453329618278,9.999755859375,21264,68.99713317780939,ok,,16267.1318359375
roibin_b2,n/a,10387.6748046875,44.91667533055272,2,112.99488,257888,35.62724903834223,EXAFEL,96.316669,50.0,10.0,exafel_f012,10387.6748046875,44.956908607514116,4,264,1,0.9257453329618278,9.999755859375,21264,68.99713317780939,ok,,16267.1318359375
cuszhi,1,10.0,68.99453442022394,1,26.136865342163354,1415533,6.490728227459197,EXAFEL,27.39433260185097,50.0,10.0,exafel_f012,10.0,68.99478263496664,4,264,1,0.9257453329618278,9.99981689453125,21264,69.02142918033232,ok,spline/cr-first/cr,16267.1318359375
pfpl,1,10.0,69.05149881106748,1,175.71603427172582,1616198,5.684848019858953,EXAFEL,162.44413012729845,50.0,10.0,exafel_f012,10.0,69.0509923899836,4,264,1,0.9257453329618278,9.999755859375,21264,68.99713317780939,ok,,16267.1318359375
cuszp3,1,10.0,69.05149881106748,1,135.3701,1656176,5.547622957946499,EXAFEL,129.21693,50.0,10.0,exafel_f012,10.0,69.0509923899836,4,264,1,0.9257453329618278,9.999755859375,21264,68.99713317780939,ok,,16267.1318359375
roibin_b1,1,49.99993896484375,52.87689546400242,1,84.946748,1137424,8.077761679022071,EXAFEL,89.668959,50.0,10.0,exafel_f013,49.99993896484375,52.88234056310243,4,37,1,0.13047680412371132,9.9931640625,2997,66.89117061914797,ok,,12721.2431640625
roibin_b2,n/a,5725.7919921875,40.82696868921067,2,113.30703,268816,34.17891792155229,EXAFEL,101.31263,50.0,10.0,exafel_f013,5725.7919921875,40.8326248816668,4,37,1,0.13047680412371132,9.9931640625,2997,66.89117061914797,ok,,12721.2431640625
cuszhi,1,10.0,66.85579543431717,1,26.522524186925278,1504384,6.107376839955756,EXAFEL,27.417876241405658,50.0,10.0,exafel_f013,10.0,66.85569737545387,4,37,1,0.13047680412371132,9.999417304992676,2997,66.7812832132364,ok,spline/cr-first/cr,12721.2431640625
pfpl,1,10.0,66.86756583078224,1,175.87748851454825,1715662,5.355273940904444,EXAFEL,154.28264373992477,50.0,10.0,exafel_f013,10.0,66.86759654611697,4,37,1,0.13047680412371132,9.9931640625,2997,66.89117061914797,ok,,12721.2431640625
cuszp3,1,10.0,66.86756583078224,1,136.07583,1758976,5.223402707029544,EXAFEL,133.4821,50.0,10.0,exafel_f013,10.0,66.86759654611697,4,37,1,0.13047680412371132,9.9931640625,2997,66.89117061914797,ok,,12721.2431640625
roibin_b1,1,50.0,54.93784523035376,1,85.477822,1077232,8.529119075556611,EXAFEL,87.643467,50.0,10.0,exafel_f014,50.0,54.95815170364896,4,138,1,0.4858595709111173,9.998046875,11160,68.93004967553038,ok,,16127.595703125
roibin_b2,n/a,5497.1083984375,44.54205775580174,2,114.29936,251024,36.60144049971318,EXAFEL,99.659839,50.0,10.0,exafel_f014,5497.1083984375,44.563132596970036,4,138,1,0.4858595709111173,9.998046875,11160,68.93004967553038,ok,,16127.595703125
cuszhi,1,10.000015258789062,68.92564367428912,1,26.32671715478534,1431087,6.420182700283071,EXAFEL,27.829795483183094,50.0,10.0,exafel_f014,10.000015258789062,68.92556031862148,4,138,1,0.4858595709111173,9.999954223632812,11160,68.908520979172,ok,spline/cr-first/cr,16127.595703125
pfpl,1,10.0,68.96352154022799,1,176.41781874039938,1635882,5.616444217859234,EXAFEL,161.0771388499299,50.0,10.0,exafel_f014,10.0,68.96335828872996,4,138,1,0.4858595709111173,9.998046875,11160,68.93004967553038,ok,,16127.595703125
cuszp3,1,10.0,68.96352154022799,1,134.73487,1671136,5.497960668670892,EXAFEL,136.01137,50.0,10.0,exafel_f014,10.0,68.96335828872996,4,138,1,0.4858595709111173,9.998046875,11160,68.93004967553038,ok,,16127.595703125
roibin_b1,1,49.999908447265625,54.84859779524644,1,87.403346,1042944,8.80952380952381,EXAFEL,91.996155,50.0,10.0,exafel_f015,49.999908447265625,54.8597898433147,4,76,1,0.268006408470326,9.998291015625,6156,68.86399957195201,ok,,15968.935546875
roibin_b2,n/a,7664.4775390625,45.09948674393,2,112.81729,232096,39.586378050461875,EXAFEL,102.03269,50.0,10.0,exafel_f015,7664.4775390625,45.11109268916105,4,76,1,0.268006408470326,9.998291015625,6156,68.86399957195201,ok,,15968.935546875
cuszhi,1,10.0,68.83759775815716,1,26.907160187955117,1397981,6.57222093862506,EXAFEL,28.554947787170562,50.0,10.0,exafel_f015,10.0,68.83737683729699,4,76,1,0.268006408470326,9.999603271484375,6156,68.75593704668428,ok,spline/cr-first/cr,15968.935546875
pfpl,1,10.0,68.90269454708091,1,176.36363636363637,1598211,5.748827908204862,EXAFEL,162.49009620826257,50.0,10.0,exafel_f015,10.0,68.90259037994399,4,76,1,0.268006408470326,9.998291015625,6156,68.86399957195201,ok,,15968.935546875
cuszp3,1,10.0,68.90269454708091,1,134.98825,1638208,5.608469742547955,EXAFEL,133.11081,50.0,10.0,exafel_f015,10.0,68.90259037994399,4,76,1,0.268006408470326,9.998291015625,6156,68.86399957195201,ok,,15968.935546875
roibin_b1,1,49.99993896484375,55.031481510133425,1,88.809157,1138528,8.069928890637735,EXAFEL,89.978061,50.0,10.0,exafel_f016,49.99993896484375,55.06930090635268,4,256,1,0.9027584285316245,9.9998779296875,20736,69.05864952147755,ok,,16282.23046875
roibin_b2,n/a,8991.35546875,43.44854181403086,2,118.05922,284896,32.249803437043695,EXAFEL,104.97989,50.0,10.0,exafel_f016,8991.35546875,43.48781744370296,4,256,1,0.9027584285316245,9.9998779296875,20736,69.05864952147755,ok,,16282.23046875
cuszhi,1,10.0,69.00279074300977,1,26.267069389668812,1481940,6.199873139263398,EXAFEL,26.890189651135564,50.0,10.0,exafel_f016,10.0,69.00266092014279,4,256,1,0.9027584285316245,9.999664306640625,20736,68.98843359822494,ok,spline/cr-first/cr,16282.23046875
pfpl,1,9.99993896484375,69.02229656699325,1,176.14723926380367,1693486,5.425400623329629,EXAFEL,160.4918949133594,50.0,10.0,exafel_f016,9.99993896484375,69.02262338894988,4,256,1,0.9027584285316245,9.9998779296875,20736,69.05864952147755,ok,,16282.23046875
cuszp3,1,9.99993896484375,69.02229656699325,1,132.37437,1731872,5.305149572254763,EXAFEL,132.43543,50.0,10.0,exafel_f016,9.99993896484375,69.02262338894988,4,256,1,0.9027584285316245,9.9998779296875,20736,69.05864952147755,ok,,16282.23046875
roibin_b1,1,49.9999885559082,54.98109094712951,1,88.919173,995344,9.230818691829157,EXAFEL,85.886926,50.0,10.0,exafel_f017,49.9999885559082,55.00507682977483,4,163,1,0.573627751462803,9.998764038085938,13176,68.97762960567414,ok,,16194.9248046875
roibin_b2,n/a,5875.91650390625,46.426812118719376,2,117.19184,222480,41.29737504494786,EXAFEL,102.72629,50.0,10.0,exafel_f017,5875.91650390625,46.45165692261272,4,163,1,0.573627751462803,9.998764038085938,13176,68.97762960567414,ok,,16194.9248046875
cuszhi,1,10.0,68.95863704720364,1,26.370353787360205,1327734,6.919940289244683,EXAFEL,28.071959327336717,50.0,10.0,exafel_f017,10.0,68.9588060225004,4,163,1,0.573627751462803,9.99908447265625,13176,68.98819413430705,ok,spline/cr-first/cr,16194.9248046875
pfpl,1,10.0,69.10391477682151,1,177.3988260735249,1530457,6.003331031188724,EXAFEL,138.47118398842537,50.0,10.0,exafel_f017,10.0,69.10317979716136,4,163,1,0.573627751462803,9.998764038085938,13176,68.97762960567414,ok,,16194.9248046875
cuszp3,1,10.0,69.10391477682151,1,134.54546,1575120,5.833104779318401,EXAFEL,136.85415,50.0,10.0,exafel_f017,10.0,69.10317979716136,4,163,1,0.573627751462803,9.998764038085938,13176,68.97762960567414,ok,,16194.9248046875
roibin_b1,1,49.99998092651367,54.462427598576454,1,86.979703,914672,10.044956006087428,EXAFEL,86.351881,50.0,10.0,exafel_f018,49.99998092651367,54.476656560029404,4,97,1,0.3408853441069936,9.99713134765625,7830,68.39364520429064,ok,,15125.8369140625
roibin_b2,n/a,8928.609375,47.22297675470195,2,119.335,197840,46.44076021027092,EXAFEL,102.21431,50.0,10.0,exafel_f018,8928.609375,47.23769305807106,4,97,1,0.3408853441069936,9.99713134765625,7830,68.39364520429064,ok,,15125.8369140625
cuszhi,1,9.999984741210938,68.36611346781093,1,26.41292036314086,1252750,7.334136898822591,EXAFEL,28.637542389786557,50.0,10.0,exafel_f018,9.999984741210938,68.36617302788108,4,97,1,0.3408853441069936,9.999931335449219,7830,68.38362075932746,ok,spline/cr-first/cr,15125.8369140625
pfpl,1,9.999980926513672,68.65052689197415,1,176.52628343067937,1449233,6.339794912205284,EXAFEL,161.48481439820023,50.0,10.0,exafel_f018,9.999980926513672,68.64962489772756,4,97,1,0.3408853441069936,9.99713134765625,7830,68.39364520429064,ok,,15125.8369140625
cuszp3,1,9.999980926513672,68.65052689197415,1,136.46388,1485264,6.185997910135841,EXAFEL,133.23433,50.0,10.0,exafel_f018,9.999980926513672,68.64962489772756,4,97,1,0.3408853441069936,9.99713134765625,7830,68.39364520429064,ok,,15125.8369140625
roibin_b1,1,49.999969482421875,54.82182197286258,1,88.836636,1044608,8.79549074868276,EXAFEL,88.073622,50.0,10.0,exafel_f019,49.999969482421875,54.82741211701359,4,38,1,0.134003204235163,9.999992370605469,3078,68.79469971127472,ok,,15928.9931640625
roibin_b2,n/a,8417.7744140625,44.9072402138803,2,117.14402,231152,39.74804457672873,EXAFEL,98.295108,50.0,10.0,exafel_f019,8417.7744140625,44.91303999321841,4,38,1,0.134003204235163,9.999992370605469,3078,68.79469971127472,ok,,15928.9931640625
cuszhi,1,10.0,68.81444269511418,1,26.538535415899425,1406585,6.532019039020038,EXAFEL,28.67472286028163,50.0,10.0,exafel_f019,10.0,68.8143147357122,4,38,1,0.134003204235163,9.9932861328125,3078,68.71998615584579,ok,spline/cr-first/cr,15928.9931640625
pfpl,1,10.0,68.87506958377543,1,175.0731707317073,1607971,5.713933895573987,EXAFEL,161.2128017967434,50.0,10.0,exafel_f019,10.0,68.87496088423241,4,38,1,0.134003204235163,9.999992370605469,3078,68.79469971127472,ok,,15928.9931640625
cuszp3,1,10.0,68.87506958377543,1,134.16822,1644592,5.5866987070349365,EXAFEL,129.91855,50.0,10.0,exafel_f019,10.0,68.87496088423241,4,38,1,0.134003204235163,9.999992370605469,3078,68.79469971127472,ok,,15928.9931640625
roibin_b1,1,50.0,50.493315351328405,1,87.270519,1003536,9.155466271264808,EXAFEL,93.009395,50.0,10.0,exafel_f020,50.0,50.49640371550988,4,21,1,0.07405440234048481,9.994003295898438,1701,64.46496398025991,ok,,9667.5576171875
roibin_b2,n/a,3318.78662109375,41.52654336090435,2,111.58958,214080,42.91778774289985,EXAFEL,105.87021,50.0,10.0,exafel_f020,3318.78662109375,41.52974433301134,4,21,1,0.07405440234048481,9.994003295898438,1701,64.46496398025991,ok,,9667.5576171875
cuszhi,1,10.0,64.47579577075832,1,27.337602056604222,1360004,6.7557448360446,EXAFEL,28.73642596206776,50.0,10.0,exafel_f020,10.0,64.47576985919555,4,21,1,0.07405440234048481,9.997589111328125,1701,64.44094596468454,ok,spline/cr-first/cr,9667.5576171875
