arm,bg_bound_ok,bg_max_abs_err,bg_psnr_db,bin_factor,cmp_gbs,compressed_bytes,cr,dataset,dec_gbs,eb_bg,eb_roi,frame,global_max_abs_err,global_psnr_db,half_width,npeaks,roi_bound_ok,roi_frac_pct,roi_max_abs_err,roi_pixels,roi_psnr_db,status,tuning,value_range
cuszp3,1,4.999996185302734,64.81179085957956,1,136.46388,1413184,6.501517141433812,EXAFEL,135.1789,50.0,5.0,exafel_f006,4.999996185302734,64.81166040899535,4,44,1,0.15516160490387296,4.997252464294434,3564,64.72851904197628,ok,,4823.81396484375
roibin_b1,1,49.9999885559082,54.719199112137375,1,82.91077,1010736,9.09024710705862,EXAFEL,91.58533,50.0,5.0,exafel_f007,49.9999885559082,54.726604601134326,4,49,1,0.1720970325996099,4.99969482421875,3953,74.7099340340926,ok,,15725.0302734375
roibin_b2,n/a,2437.843505859375,45.646568646259794,2,115.44833,219520,41.85422740524781,EXAFEL,105.87021,50.0,5.0,exafel_f007,2437.843505859375,45.65403987514803,4,49,1,0.1720970325996099,4.99969482421875,3953,74.7099340340926,ok,,15725.0302734375
cuszhi,1,5.0,74.71985348713213,1,26.172938681388487,1653108,5.5579187808661015,EXAFEL,26.976088692629304,50.0,5.0,exafel_f007,5.0,74.71986470675859,4,49,1,0.1720970325996099,4.997394561767578,3953,74.72637773762197,ok,spline/cr-first/cr,15725.0302734375
pfpl,1,5.0,74.72980065060857,1,175.66228204343835,1881534,4.8831644817473405,EXAFEL,161.89455878206937,50.0,5.0,exafel_f007,5.0,74.72976638256685,4,49,1,0.1720970325996099,4.99969482421875,3953,74.7099340340926,ok,,15725.0302734375
cuszp3,1,5.0,74.72980065060857,1,133.73078,1885056,4.874040877300197,EXAFEL,133.66853,50.0,5.0,exafel_f007,5.0,74.72976638256685,4,49,1,0.1720970325996099,4.99969482421875,3953,74.7099340340926,ok,,15725.0302734375
roibin_b1,1,49.99993896484375,54.77828566087939,1,87.616722,1027200,8.94454828660436,EXAFEL,91.673049,50.0,5.0,exafel_f008,49.99993896484375,54.78086410280934,4,17,1,0.05994880189467819,4.9911956787109375,1377,74.80651929269105,ok,,15847.154296875
roibin_b2,n/a,1592.660888671875,45.2525822264501,2,111.67639,222752,41.24694727768999,EXAFEL,95.866444,50.0,5.0,exafel_f008,1592.660888671875,45.25518366364689,4,17,1,0.05994880189467819,4.9911956787109375,1377,74.80651929269105,ok,,15847.154296875
cuszhi,1,5.0,74.79192985621103,1,26.68076036264164,1671850,5.49561264467506,EXAFEL,27.19196893645232,50.0,5.0,exafel_f008,5.0,74.79189791157353,4,17,1,0.05994880189467819,5.0,1377,74.73896738527758,ok,spline/cr-first/cr,15847.154296875
pfpl,1,5.0,74.79573418932621,1,175.01981103322157,1900100,4.835450765749171,EXAFEL,160.5367626502656,50.0,5.0,exafel_f008,5.0,74.79574064684977,4,17,1,0.05994880189467819,4.9911956787109375,1377,74.80651929269105,ok,,15847.154296875
cuszp3,1,5.0,74.79573418932621,1,131.5857,1907488,4.816722307034173,EXAFEL,133.85548,50.0,5.0,exafel_f008,5.0,74.79574064684977,4,17,1,0.05994880189467819,4.9911956787109375,1377,74.80651929269105,ok,,15847.154296875
roibin_b1,1,49.999969482421875,54.78111871229872,1,85.047391,1001408,9.174921710231994,EXAFEL,89.057069,50.0,5.0,exafel_f009,49.999969482421875,54.81394835198345,4,217,1,0.7607011005851212,4.9998779296875,17473,74.77332240987559,ok,,15828.1748046875
roibin_b2,n/a,8273.2705078125,46.288721180332445,2,112.99488,229616,40.013936311058465,EXAFEL,106.65676,50.0,5.0,exafel_f009,8273.2705078125,46.32183711579075,4,217,1,0.7607011005851212,4.9998779296875,17473,74.77332240987559,ok,,15828.1748046875
cuszhi,1,4.999996185302734,74.77932373954128,1,26.50809999855743,1618315,5.677411381591346,EXAFEL,26.934333958724203,50.0,5.0,exafel_f009,4.999996185302734,74.77944213312418,4,217,1,0.7607011005851212,4.9999542236328125,17473,74.79491522666886,ok,spline/cr-first/cr,15828.1748046875
pfpl,1,4.999973297119141,74.79805048809163,1,176.4720344191764,1849981,4.966451006794124,EXAFEL,161.94021432600113,50.0,5.0,exafel_f009,4.999973297119141,74.79786184888167,4,217,1,0.7607011005851212,4.9998779296875,17473,74.77332240987559,ok,,15828.1748046875
cuszp3,1,4.999973297119141,74.79805048809163,1,132.92593,1852928,4.958552086211661,EXAFEL,131.70642,50.0,5.0,exafel_f009,4.999973297119141,74.79786184888167,4,217,1,0.7607011005851212,4.9998779296875,17473,74.77332240987559,ok,,15828.1748046875
roibin_b1,1,49.999969482421875,51.85336054451326,1,86.37786,1017040,9.033902304727444,EXAFEL,91.004753,50.0,5.0,exafel_f010,49.999969482421875,51.85578756465557,4,16,1,0.05642240178322653,4.98382568359375,1296,71.93426755465896,ok,,11307.9609375
roibin_b2,n/a,2010.32666015625,42.58340108144892,2,113.12845,217984,42.1491485613623,EXAFEL,105.48126,50.0,5.0,exafel_f010,2010.32666015625,42.585849319725455,4,16,1,0.05642240178322653,4.98382568359375,1296,71.93426755465896,ok,,11307.9609375
cuszhi,1,5.0,71.86259454387516,1,26.63022385950776,1662425,5.526769628705054,EXAFEL,26.852466682253915,50.0,5.0,exafel_f010,5.0,71.86255791451933,4,16,1,0.05642240178322653,4.996925354003906,1296,71.79815483435885,ok,spline/cr-first/cr,11307.9609375
pfpl,1,5.0,71.86539258017552,1,175.0731707317073,1889930,4.861471059774701,EXAFEL,161.30337078651687,50.0,5.0,exafel_f010,5.0,71.86543113473545,4,16,1,0.05642240178322653,4.98382568359375,1296,71.93426755465896,ok,,11307.9609375
cuszp3,1,5.0,71.86539258017552,1,133.29619,1895920,4.846111650280602,EXAFEL,133.11081,50.0,5.0,exafel_f010,5.0,71.86543113473545,4,16,1,0.05642240178322653,4.98382568359375,1296,71.93426755465896,ok,,11307.9609375
roibin_b1,1,49.99998474121094,55.02323263581959,1,83.006649,1044144,8.799399316569362,EXAFEL,88.480739,50.0,5.0,exafel_f011,49.99998474121094,55.049017632989774,4,170,1,0.5979207300083589,4.99957275390625,13734,75.03846545540448,ok,,16301.8876953125
roibin_b2,n/a,4217.87744140625,45.589405327183485,2,117.62393,241392,38.06190760257175,EXAFEL,109.83932,50.0,5.0,exafel_f011,4217.87744140625,45.615420980686686,4,170,1,0.5979207300083589,4.99957275390625,13734,75.03846545540448,ok,,16301.8876953125
cuszhi,1,5.0,75.03447965818128,1,26.092737612620606,1678038,5.4753468038268505,EXAFEL,26.510318083190988,50.0,5.0,exafel_f011,5.0,75.03445318432568,4,170,1,0.5979207300083589,4.999969482421875,13734,75.0300542470984,ok,spline/cr-first/cr,16301.8876953125
pfpl,1,5.0,75.04092417578333,1,174.01212121212123,1900910,4.833390323581863,EXAFEL,150.87756174461376,50.0,5.0,exafel_f011,5.0,75.04090947044712,4,170,1,0.5979207300083589,4.99957275390625,13734,75.03846545540448,ok,,16301.8876953125
cuszp3,1,5.0,75.04092417578333,1,130.866,1908464,4.814259006195559,EXAFEL,131.10503,50.0,5.0,exafel_f011,5.0,75.04090947044712,4,170,1,0.5979207300083589,4.99957275390625,13734,75.03846545540448,ok,,16301.8876953125
roibin_b1,1,50.0,55.0055976095572,1,86.041354,1078160,8.52177784373377,EXAFEL,88.535306,50.0,5.0,exafel_f012,50.0,55.04558467837383,4,264,1,0.9257453329618278,4.9997711181640625,21264,75.01621711048003,ok,,16267.1318359375
roibin_b2,n/a,10387.6748046875,44.91667533055272,2,113.35176,260560,35.26189745164262,EXAFEL,106.57758,50.0,5.0,exafel_f012,10387.6748046875,44.95702753166266,4,264,1,0.9257453329618278,4.9997711181640625,21264,75.01621711048003,ok,,16267.1318359375
cuszhi,1,5.0,75.02405268632498,1,26.25415943364551,1701087,5.401158200609375,EXAFEL,26.65181472199016,50.0,5.0,exafel_f012,5.0,75.02408859622014,4,264,1,0.9257453329618278,4.999969482421875,21264,75.02793342888023,ok,spline/cr-first/cr,16267.1318359375
pfpl,1,5.0,75.01933635586724,1,172.91177356218006,1925540,4.771565379062497,EXAFEL,161.7121937482399,50.0,5.0,exafel_f012,5.0,75.01930746932229,4,264,1,0.9257453329618278,4.9997711181640625,21264,75.01621711048003,ok,,16267.1318359375
cuszp3,1,5.0,75.01933635586724,1,133.66853,1938032,4.740809233284073,EXAFEL,124.40207,50.0,5.0,exafel_f012,5.0,75.01930746932229,4,264,1,0.9257453329618278,4.9997711181640625,21264,75.01621711048003,ok,,16267.1318359375
roibin_b1,1,49.99993896484375,52.87689546400242,1,88.046614,1137792,8.075149060636742,EXAFEL,89.361967,50.0,5.0,exafel_f013,49.99993896484375,52.88251048760785,4,37,1,0.13047680412371132,4.99725341796875,2997,72.99538145954392,ok,,12721.2431640625
roibin_b2,n/a,5725.7919921875,40.82696868921067,2,119.78306,269184,34.1321921065145,EXAFEL,105.28786,50.0,5.0,exafel_f013,5725.7919921875,40.83263548094961,4,37,1,0.13047680412371132,4.99725341796875,2997,72.99538145954392,ok,,12721.2431640625
cuszhi,1,5.0,72.88386328364705,1,26.18431364725798,1800255,5.103632540945588,EXAFEL,26.231784751724454,50.0,5.0,exafel_f013,5.0,72.8837740233241,4,37,1,0.13047680412371132,4.9996337890625,2997,72.81598493498161,ok,spline/cr-first/cr,12721.2431640625
pfpl,1,5.0,72.88673161860271,1,177.07061362935553,2010288,4.570409811927445,EXAFEL,159.91088833194095,50.0,5.0,exafel_f013,5.0,72.88687162511575,4,37,1,0.13047680412371132,4.99725341796875,2997,72.99538145954392,ok,,12721.2431640625
cuszp3,1,5.0,72.88673161860271,1,130.09515,2040592,4.502536518814148,EXAFEL,128.58038,50.0,5.0,exafel_f013,5.0,72.88687162511575,4,37,1,0.13047680412371132,4.99725341796875,2997,72.99538145954392,ok,,12721.2431640625
roibin_b1,1,50.0,54.93784523035376,1,86.769415,1078624,8.518111964873764,EXAFEL,87.270519,50.0,5.0,exafel_f014,50.0,54.95878629538485,4,138,1,0.4858595709111173,4.99822998046875,11160,74.95954601793333,ok,,16127.595703125
roibin_b2,n/a,5497.1083984375,44.54205775580174,2,113.6209,252416,36.39959432048681,EXAFEL,104.14218,50.0,5.0,exafel_f014,5497.1083984375,44.56319053499267,4,138,1,0.4858595709111173,4.99822998046875,11160,74.95954601793333,ok,,16127.595703125
cuszhi,1,5.0,74.9426448543805,1,26.08510740988373,1715463,5.35589517232374,EXAFEL,26.50297687727881,50.0,5.0,exafel_f014,5.0,74.94251204762459,4,138,1,0.4858595709111173,4.99920654296875,11160,74.9153957095794,ok,spline/cr-first/cr,16127.595703125
pfpl,1,5.0,74.94687120046324,1,176.09322293774915,1941977,4.731178587593983,EXAFEL,161.94021432600113,50.0,5.0,exafel_f014,5.0,74.94693269293691,4,138,1,0.4858595709111173,4.99822998046875,11160,74.95954601793333,ok,,16127.595703125
cuszp3,1,5.0,74.94687120046324,1,132.37437,1953552,4.703145859439626,EXAFEL,134.04295,50.0,5.0,exafel_f014,5.0,74.94693269293691,4,138,1,0.4858595709111173,4.99822998046875,11160,74.95954601793333,ok,,16127.595703125
roibin_b1,1,49.999908447265625,54.84859779524644,1,87.191013,1043712,8.803041452048074,EXAFEL,88.290281,50.0,5.0,exafel_f015,49.999908447265625,54.860137867730245,4,76,1,0.268006408470326,4.998634338378906,6156,74.9154206653499,ok,,15968.935546875
roibin_b2,n/a,7664.4775390625,45.09948674393,2,110.47326,232864,39.45581970592277,EXAFEL,101.99645,50.0,5.0,exafel_f015,7664.4775390625,45.111129563516684,4,76,1,0.268006408470326,4.998634338378906,6156,74.9154206653499,ok,,15968.935546875
cuszhi,1,5.0,74.85534030477814,1,26.122783199584894,1687600,5.444323299360038,EXAFEL,27.2746271492353,50.0,5.0,exafel_f015,5.0,74.8551783691155,4,76,1,0.268006408470326,4.9994964599609375,6156,74.79533334582057,ok,spline/cr-first/cr,15968.935546875
pfpl,1,5.0,74.86637410968986,1,171.87668362765638,1909705,4.8111305149224615,EXAFEL,160.4918949133594,50.0,5.0,exafel_f015,5.0,74.86650482010937,4,76,1,0.268006408470326,4.998634338378906,6156,74.9154206653499,ok,,15968.935546875
cuszp3,1,5.0,74.86637410968986,1,131.94853,1919232,4.787248232626384,EXAFEL,132.74157,50.0,5.0,exafel_f015,5.0,74.86650482010937,4,76,1,0.268006408470326,4.998634338378906,6156,74.9154206653499,ok,,15968.935546875
roibin_b1,1,49.99993896484375,55.031481510133425,1,88.073622,1141120,8.051598429613012,EXAFEL,89.668959,50.0,5.0,exafel_f016,49.99993896484375,55.07046768123451,4,256,1,0.9027584285316245,4.999847412109375,20736,75.00353216445797,ok,,16282.23046875
roibin_b2,n/a,8991.35546875,43.44854181403086,2,114.93996,287488,31.959038290293854,EXAFEL,102.36007,50.0,5.0,exafel_f016,8991.35546875,43.4878984995671,4,256,1,0.9027584285316245,4.999847412109375,20736,75.00353216445797,ok,,16282.23046875
cuszhi,1,5.0,75.02701901094345,1,26.04916482734473,1774504,5.177694724835785,EXAFEL,25.977833069441303,50.0,5.0,exafel_f016,5.0,75.02675166078978,4,256,1,0.9027584285316245,4.99993896484375,20736,74.99750381585082,ok,spline/cr-first/cr,16282.23046875
pfpl,1,4.999969482421875,75.02769624999117,1,176.63488157490002,1991939,4.612510724474997,EXAFEL,160.94170403587444,50.0,5.0,exafel_f016,4.999969482421875,75.02747750418101,4,256,1,0.9027584285316245,4.999847412109375,20736,75.00353216445797,ok,,16282.23046875
cuszp3,1,4.999969482421875,75.02769624999117,1,131.22487,2013968,4.562058582857325,EXAFEL,131.04519,50.0,5.0,exafel_f016,4.999969482421875,75.02747750418101,4,256,1,0.9027584285316245,4.999847412109375,20736,75.00353216445797,ok,,16282.23046875
roibin_b1,1,49.9999885559082,54.98109094712951,1,84.846338,996976,9.21570830190496,EXAFEL,87.992647,50.0,5.0,exafel_f017,49.9999885559082,55.00582664113104,4,163,1,0.573627751462803,4.9984283447265625,13176,75.0191185045128,ok,,16194.9248046875
roibin_b2,n/a,5875.91650390625,46.426812118719376,2,114.25388,224112,40.99664453487542,EXAFEL,101.96023,50.0,5.0,exafel_f017,5875.91650390625,46.451761533711455,4,163,1,0.573627751462803,4.9984283447265625,13176,75.0191185045128,ok,,16194.9248046875
cuszhi,1,5.0,74.98476585782926,1,26.317894073501183,1615387,5.687702080058834,EXAFEL,26.75114133979316,50.0,5.0,exafel_f017,5.0,74.98476553684814,4,163,1,0.573627751462803,4.999786376953125,13176,74.98470990184481,ok,spline/cr-first/cr,16194.9248046875
pfpl,1,5.0,74.99420275937783,1,176.79802955665025,1853256,4.957674492892509,EXAFEL,161.6211652124965,50.0,5.0,exafel_f017,5.0,74.9943452761468,4,163,1,0.573627751462803,4.9984283447265625,13176,75.0191185045128,ok,,16194.9248046875
cuszp3,1,5.0,74.99420275937783,1,133.54418,1853792,4.956241045381574,EXAFEL,131.16492,50.0,5.0,exafel_f017,5.0,74.9943452761468,4,163,1,0.573627751462803,4.9984283447265625,13176,75.0191185045128,ok,,16194.9248046875
roibin_b1,1,49.99998092651367,54.462427598576454,1,86.015577,915648,10.034248969036137,EXAFEL,89.195401,50.0,5.0,exafel_f018,49.99998092651367,54.47710351588757,4,97,1,0.3408853441069936,4.999488830566406,7830,74.31053575164916,ok,,15125.8369140625
roibin_b2,n/a,8928.609375,47.22297675470195,2,112.46376,198816,46.21277965556092,EXAFEL,106.02659,50.0,5.0,exafel_f018,8928.609375,47.23777745956932,4,97,1,0.3408853441069936,4.999488830566406,7830,74.31053575164916,ok,,15125.8369140625
cuszhi,1,5.0,74.38790716293322,1,26.3635059367701,1531526,5.99914072630827,EXAFEL,27.170096995505087,50.0,5.0,exafel_f018,5.0,74.38796972800814,4,97,1,0.3408853441069936,4.998498439788818,7830,74.4062996224793,ok,spline/cr-first/cr,15125.8369140625
pfpl,1,4.999981880187988,74.41361437056278,1,175.12656297651722,1782033,5.155819224447583,EXAFEL,150.44275609117108,50.0,5.0,exafel_f018,4.999981880187988,74.41325880207305,4,97,1,0.3408853441069936,4.999488830566406,7830,74.31053575164916,ok,,15125.8369140625
cuszp3,1,4.999981880187988,74.41361437056278,1,134.04295,1762800,5.212071704107102,EXAFEL,131.28487,50.0,5.0,exafel_f018,4.999981880187988,74.41325880207305,4,97,1,0.3408853441069936,4.999488830566406,7830,74.31053575164916,ok,,15125.8369140625
roibin_b1,1,49.999969482421875,54.82182197286258,1,84.846338,1044992,8.792258696717296,EXAFEL,90.488498,50.0,5.0,exafel_f019,49.999969482421875,54.82758596708656,4,38,1,0.134003204235163,4.9959716796875,3078,74.7246027624574,ok,,15928.9931640625
roibin_b2,n/a,8417.7744140625,44.9072402138803,2,111.894,231536,39.6821228664225,EXAFEL,104.10442,50.0,5.0,exafel_f019,8417.7744140625,44.91305772408079,4,38,1,0.134003204235163,4.9959716796875,3078,74.7246027624574,ok,,15928.9931640625
cuszhi,1,5.0,74.83932059071309,1,26.382582827476497,1695505,5.418940079799234,EXAFEL,27.09446069642352,50.0,5.0,exafel_f019,5.0,74.8392892730084,4,38,1,0.134003204235163,4.99993896484375,3078,74.8160123029329,ok,spline/cr-first/cr,15928.9931640625
pfpl,1,5.0,74.83701673545733,1,173.17249698431846,1916860,4.793172166981417,EXAFEL,160.5367626502656,50.0,5.0,exafel_f019,5.0,74.83686413330017,4,38,1,0.134003204235163,4.9959716796875,3078,74.7246027624574,ok,,15928.9931640625
cuszp3,1,5.0,74.83701673545733,1,133.54418,1926336,4.769593674208445,EXAFEL,135.75413,50.0,5.0,exafel_f019,5.0,74.83686413330017,4,38,1,0.134003204235163,4.9959716796875,3078,74.7246027624574,ok,,15928.9931640625
roibin_b1,1,50.0,50.493315351328405,1,88.726824,1003760,9.15342312903483,EXAFEL,89.140016,50.0,5.0,exafel_f020,50.0,50.49650152097137,4,21,1,0.07405440234048481,4.9989166259765625,1701,70.63338970882036,ok,,9667.5576171875
roibin_b2,n/a,3318.78662109375,41.52654336090435,2,115.30923,214304,42.87292817679558,EXAFEL,106.57758,50.0,5.0,exafel_f020,3318.78662109375,41.52975674075745,4,21,1,0.07405440234048481,4.9989166259765625,1701,70.63338970882036,ok,,9667.5576171875
cuszhi,1,5.0,70.49993166556375,1,26.553990393230176,1640445,5.600821728250566,EXAFEL,26.837407113146703,50.0,5.0,exafel_f020,5.0,70.49986772176992,4,21,1,0.07405440234048481,4.999267578125,1701,70.41443116117196,ok,spline/cr-first/cr,9667.5576171875
